id;pisco;data;mes;NOM_EST;COD_EST;COD_PISCO
3483;55.27262497;64;1/03/1983;ARAPA;X115035;9
3484;44.98695755;46.6;1/04/1983;ARAPA;X115035;9
3485;1.328139424;;1/05/1983;ARAPA;X115035;9
3486;0.309495538;;1/06/1983;ARAPA;X115035;9
3487;0.749237478;;1/07/1983;ARAPA;X115035;9
3488;0.254915982;;1/08/1983;ARAPA;X115035;9
3489;28.86554527;35.7;1/09/1983;ARAPA;X115035;9
3490;29.85271454;36.4;1/10/1983;ARAPA;X115035;9
3491;22.32090759;18.7;1/11/1983;ARAPA;X115035;9
3492;78.96213531;73.9;1/12/1983;ARAPA;X115035;9
3493;207.6045532;212.5;1/01/1984;ARAPA;X115035;9
3494;184.0120697;160.3;1/02/1984;ARAPA;X115035;9
3495;135.5493774;294.6;1/03/1984;ARAPA;X115035;9
3496;36.33208466;38.8;1/04/1984;ARAPA;X115035;9
3497;12.27862358;17.3;1/05/1984;ARAPA;X115035;9
3498;3.423939705;1.5;1/06/1984;ARAPA;X115035;9
3499;0.750809669;;1/07/1984;ARAPA;X115035;9
3500;2.430497408;;1/08/1984;ARAPA;X115035;9
3501;0.50377804;;1/09/1984;ARAPA;X115035;9
3502;78.61727905;74.6;1/10/1984;ARAPA;X115035;9
3503;162.9052582;171.3;1/11/1984;ARAPA;X115035;9
3504;152.901825;159.1;1/12/1984;ARAPA;X115035;9
3505;142.7408905;301.1;1/01/1985;ARAPA;X115035;9
3506;223.0140991;263.3;1/02/1985;ARAPA;X115035;9
3507;97.97212219;152.8;1/03/1985;ARAPA;X115035;9
3508;131.6004791;111.9;1/04/1985;ARAPA;X115035;9
3509;1.500923395;;1/05/1985;ARAPA;X115035;9
3510;30.58541489;36.8;1/06/1985;ARAPA;X115035;9
3511;0.183804378;;1/07/1985;ARAPA;X115035;9
3512;3.690061331;4.7;1/08/1985;ARAPA;X115035;9
3513;18.58726501;16.6;1/09/1985;ARAPA;X115035;9
3514;23.3791256;20.2;1/10/1985;ARAPA;X115035;9
3515;157.7919312;166.3;1/11/1985;ARAPA;X115035;9
3516;198.4424744;228.7;1/12/1985;ARAPA;X115035;9
3517;144.5698853;110.2;1/01/1986;ARAPA;X115035;9
3518;292.8155212;327.8;1/02/1986;ARAPA;X115035;9
3519;180.690506;188.9;1/03/1986;ARAPA;X115035;9
3520;97.84560394;;1/04/1986;ARAPA;X115035;9
3521;1.113161087;;1/05/1986;ARAPA;X115035;9
3522;0.200213119;;1/06/1986;ARAPA;X115035;9
3523;0.299597621;2.1;1/07/1986;ARAPA;X115035;9
3524;25.39103889;44.8;1/08/1986;ARAPA;X115035;9
3525;48.32347488;48.2;1/09/1986;ARAPA;X115035;9
3526;13.99419498;69.2;1/10/1986;ARAPA;X115035;9
3527;55.03672409;;1/11/1986;ARAPA;X115035;9
3528;135.4032135;;1/12/1986;ARAPA;X115035;9
3529;153.0411377;;1/01/1987;ARAPA;X115035;9
3530;51.695755;46.9;1/02/1987;ARAPA;X115035;9
3531;68.38124847;86.6;1/03/1987;ARAPA;X115035;9
3532;29.29924583;22.4;1/04/1987;ARAPA;X115035;9
3533;3.508487701;2.8;1/05/1987;ARAPA;X115035;9
3534;2.140248299;4.3;1/06/1987;ARAPA;X115035;9
3535;27.22381973;22.2;1/07/1987;ARAPA;X115035;9
3536;7.678037643;33.3;1/08/1987;ARAPA;X115035;9
3537;5.519795895;6;1/09/1987;ARAPA;X115035;9
3538;37.86118698;38.5;1/10/1987;ARAPA;X115035;9
3539;105.9672546;125.4;1/11/1987;ARAPA;X115035;9
3540;62.97603226;70.1;1/12/1987;ARAPA;X115035;9
3541;153.247467;164.2;1/01/1988;ARAPA;X115035;9
3542;60.84741211;56.9;1/02/1988;ARAPA;X115035;9
3543;168.0341034;163;1/03/1988;ARAPA;X115035;9
3544;90.92327881;127.9;1/04/1988;ARAPA;X115035;9
3545;45.82197571;59.5;1/05/1988;ARAPA;X115035;9
3546;0.220457554;;1/06/1988;ARAPA;X115035;9
3547;0.7337659;0.8;1/07/1988;ARAPA;X115035;9
3548;0.167234406;;1/08/1988;ARAPA;X115035;9
3549;1.559933305;6;1/09/1988;ARAPA;X115035;9
3550;52.1335907;58.3;1/10/1988;ARAPA;X115035;9
3551;7.215090275;6.6;1/11/1988;ARAPA;X115035;9
3552;122.3483963;137.5;1/12/1988;ARAPA;X115035;9
3553;119.3889542;116.7;1/01/1989;ARAPA;X115035;9
3554;77.12848663;73.9;1/02/1989;ARAPA;X115035;9
3555;87.51834106;85.9;1/03/1989;ARAPA;X115035;9
3556;68.1297226;75.1;1/04/1989;ARAPA;X115035;9
3557;2.452542067;3.9;1/05/1989;ARAPA;X115035;9
3558;6.279294491;11.7;1/06/1989;ARAPA;X115035;9
3559;0.504870415;;1/07/1989;ARAPA;X115035;9
3560;12.72225571;9.2;1/08/1989;ARAPA;X115035;9
3561;14.56116104;50.2;1/09/1989;ARAPA;X115035;9
3562;18.41319466;24.7;1/10/1989;ARAPA;X115035;9
3563;32.30776978;30.2;1/11/1989;ARAPA;X115035;9
3564;49.09456253;35.6;1/12/1989;ARAPA;X115035;9
3565;131.4752655;113.6;1/01/1990;ARAPA;X115035;9
3566;72.1013031;84.4;1/02/1990;ARAPA;X115035;9
3567;35.85226059;30.3;1/03/1990;ARAPA;X115035;9
3568;24.31431961;19.9;1/04/1990;ARAPA;X115035;9
3569;7.411868095;7;1/05/1990;ARAPA;X115035;9
3570;65.38751221;72.8;1/06/1990;ARAPA;X115035;9
3571;0.15660283;;1/07/1990;ARAPA;X115035;9
3572;7.302588463;5.5;1/08/1990;ARAPA;X115035;9
3573;15.83145237;19.5;1/09/1990;ARAPA;X115035;9
3574;100.2228546;105.9;1/10/1990;ARAPA;X115035;9
3575;59.64687729;47;1/11/1990;ARAPA;X115035;9
3576;114.832222;114.2;1/12/1990;ARAPA;X115035;9
3577;135.8490295;148.9;1/01/1991;ARAPA;X115035;9
3578;102.5648727;96.1;1/02/1991;ARAPA;X115035;9
3579;126.0172348;117.4;1/03/1991;ARAPA;X115035;9
3580;31.05166054;31;1/04/1991;ARAPA;X115035;9
3581;14.71678162;11.5;1/05/1991;ARAPA;X115035;9
3582;47.0764122;59.6;1/06/1991;ARAPA;X115035;9
3583;2.4818995;1.8;1/07/1991;ARAPA;X115035;9
3584;0.332674116;2.3;1/08/1991;ARAPA;X115035;9
3585;14.78926849;16;1/09/1991;ARAPA;X115035;9
3586;35.87366104;37.6;1/10/1991;ARAPA;X115035;9
3587;45.85455704;53.5;1/11/1991;ARAPA;X115035;9
3588;76.99877167;71.7;1/12/1991;ARAPA;X115035;9
3589;114.9322815;99.6;1/01/1992;ARAPA;X115035;9
3590;72.58947754;64.7;1/02/1992;ARAPA;X115035;9
3591;35.22079468;32.8;1/03/1992;ARAPA;X115035;9
3592;14.01198006;11.9;1/04/1992;ARAPA;X115035;9
3593;0.110446021;;1/05/1992;ARAPA;X115035;9
3594;2.452416658;11;1/06/1992;ARAPA;X115035;9
3595;1.055044413;0.6;1/07/1992;ARAPA;X115035;9
3596;54.04642105;86.7;1/08/1992;ARAPA;X115035;9
3597;4.045594215;13.3;1/09/1992;ARAPA;X115035;9
3598;47.7194519;73.1;1/10/1992;ARAPA;X115035;9
3599;55.94227982;58.3;1/11/1992;ARAPA;X115035;9
3600;88.53250885;62;1/12/1992;ARAPA;X115035;9
3601;145.272934;125.5;1/01/1993;ARAPA;X115035;9
3602;58.59433365;73.1;1/02/1993;ARAPA;X115035;9
3603;101.8326111;111.7;1/03/1993;ARAPA;X115035;9
3604;61.87594604;91.1;1/04/1993;ARAPA;X115035;9
3605;11.22450829;11.8;1/05/1993;ARAPA;X115035;9
3606;3.218668222;3.5;1/06/1993;ARAPA;X115035;9
3607;0.197075948;;1/07/1993;ARAPA;X115035;9
3608;18.246521;19.8;1/08/1993;ARAPA;X115035;9
3609;20.13072395;22;1/09/1993;ARAPA;X115035;9
3610;34.22533417;103.8;1/10/1993;ARAPA;X115035;9
3611;88.94239044;74.7;1/11/1993;ARAPA;X115035;9
3612;120.9938431;111.6;1/12/1993;ARAPA;X115035;9
3613;102.8885956;100.6;1/01/1994;ARAPA;X115035;9
3614;157.7713623;154.9;1/02/1994;ARAPA;X115035;9
3615;108.4640961;107.5;1/03/1994;ARAPA;X115035;9
3616;113.1095657;145.2;1/04/1994;ARAPA;X115035;9
3617;5.941126347;8;1/05/1994;ARAPA;X115035;9
3618;0.585073948;0.4;1/06/1994;ARAPA;X115035;9
3619;0.163471416;;1/07/1994;ARAPA;X115035;9
3620;0.569846034;3;1/08/1994;ARAPA;X115035;9
3621;4.111075401;11.9;1/09/1994;ARAPA;X115035;9
3622;20.38737488;21;1/10/1994;ARAPA;X115035;9
3623;61.81110382;72.4;1/11/1994;ARAPA;X115035;9
3624;95.01195526;95.5;1/12/1994;ARAPA;X115035;9
3625;80.10284424;82.4;1/01/1995;ARAPA;X115035;9
3626;113.220787;122.8;1/02/1995;ARAPA;X115035;9
3627;123.8130722;131.5;1/03/1995;ARAPA;X115035;9
3628;8.533004761;6.4;1/04/1995;ARAPA;X115035;9
3629;3.82051754;4.3;1/05/1995;ARAPA;X115035;9
3630;0.325854689;;1/06/1995;ARAPA;X115035;9
3631;0.40828535;;1/07/1995;ARAPA;X115035;9
3632;0.278341949;;1/08/1995;ARAPA;X115035;9
3633;9.050363541;9;1/09/1995;ARAPA;X115035;9
3634;19.22289276;19.5;1/10/1995;ARAPA;X115035;9
3635;75.88459015;80.3;1/11/1995;ARAPA;X115035;9
3636;128.650238;129.6;1/12/1995;ARAPA;X115035;9
3637;151.8148956;155.7;1/01/1996;ARAPA;X115035;9
3638;42.86582947;38.7;1/02/1996;ARAPA;X115035;9
3639;81.58623505;80.8;1/03/1996;ARAPA;X115035;9
3640;11.95717716;9.3;1/04/1996;ARAPA;X115035;9
3641;6.60470438;13;1/05/1996;ARAPA;X115035;9
3642;0.227714136;;1/06/1996;ARAPA;X115035;9
3643;0.482219934;1.7;1/07/1996;ARAPA;X115035;9
3644;5.699766159;4.7;1/08/1996;ARAPA;X115035;9
3645;18.94302559;22.5;1/09/1996;ARAPA;X115035;9
3646;33.05768967;40.7;1/10/1996;ARAPA;X115035;9
3647;50.49178696;46.2;1/11/1996;ARAPA;X115035;9
3648;92.5485611;92.8;1/12/1996;ARAPA;X115035;9
3649;175.8087158;193.2;1/01/1997;ARAPA;X115035;9
3650;135.7635803;129.9;1/02/1997;ARAPA;X115035;9
3651;149.9394531;141.8;1/03/1997;ARAPA;X115035;9
3652;44.89193344;55.4;1/04/1997;ARAPA;X115035;9
3653;0.980678976;2.5;1/05/1997;ARAPA;X115035;9
3654;0.200539589;;1/06/1997;ARAPA;X115035;9
3655;0.171627805;;1/07/1997;ARAPA;X115035;9
3656;19.35157204;18.7;1/08/1997;ARAPA;X115035;9
3657;33.96994019;36.8;1/09/1997;ARAPA;X115035;9
3658;34.29478836;31.8;1/10/1997;ARAPA;X115035;9
3659;108.8543854;107;1/11/1997;ARAPA;X115035;9
3660;82.33032227;78.9;1/12/1997;ARAPA;X115035;9
3661;114.940361;78.9;1/01/1998;ARAPA;X115035;9
3662;106.891243;107.6;1/02/1998;ARAPA;X115035;9
3663;94.63786316;131.6;1/03/1998;ARAPA;X115035;9
3664;49.64741135;59;1/04/1998;ARAPA;X115035;9
3665;0.098795518;;1/05/1998;ARAPA;X115035;9
3666;5.512912273;4.3;1/06/1998;ARAPA;X115035;9
3667;0.156792417;;1/07/1998;ARAPA;X115035;9
3668;0.232020676;1.4;1/08/1998;ARAPA;X115035;9
3669;1.266863108;0.9;1/09/1998;ARAPA;X115035;9
3670;50.04794312;42.7;1/10/1998;ARAPA;X115035;9
3671;69.78312683;72.6;1/11/1998;ARAPA;X115035;9
3672;32.70713806;33;1/12/1998;ARAPA;X115035;9
3673;90.53620911;92.9;1/01/1999;ARAPA;X115035;9
3674;94.54642487;91.9;1/02/1999;ARAPA;X115035;9
3675;117.4869461;117.3;1/03/1999;ARAPA;X115035;9
3676;75.9236145;83.6;1/04/1999;ARAPA;X115035;9
3677;6.3248806;5.7;1/05/1999;ARAPA;X115035;9
3678;0.413841963;3.6;1/06/1999;ARAPA;X115035;9
3679;0.268020898;;1/07/1999;ARAPA;X115035;9
3680;0.224317193;;1/08/1999;ARAPA;X115035;9
3681;39.1613884;42.3;1/09/1999;ARAPA;X115035;9
3682;66.85751343;72.2;1/10/1999;ARAPA;X115035;9
3683;41.18834305;52.3;1/11/1999;ARAPA;X115035;9
3684;35.55506516;33.1;1/12/1999;ARAPA;X115035;9
3685;177.8538666;187.8;1/01/2000;ARAPA;X115035;9
3686;109.7016983;102.2;1/02/2000;ARAPA;X115035;9
3687;72.45217896;68;1/03/2000;ARAPA;X115035;9
3688;4.537046909;2.9;1/04/2000;ARAPA;X115035;9
3689;10.77863121;15.6;1/05/2000;ARAPA;X115035;9
3690;12.9309454;15.6;1/06/2000;ARAPA;X115035;9
3691;0.342155606;1.6;1/07/2000;ARAPA;X115035;9
3692;9.090881348;27.5;1/08/2000;ARAPA;X115035;9
3693;5.985886574;6.4;1/09/2000;ARAPA;X115035;9
3694;105.042305;111.9;1/10/2000;ARAPA;X115035;9
3695;8.096652985;11.4;1/11/2000;ARAPA;X115035;9
3696;87.03965759;89.9;1/12/2000;ARAPA;X115035;9
3697;201.8003387;210;1/01/2001;ARAPA;X115035;9
3698;208.6287231;209.4;1/02/2001;ARAPA;X115035;9
3699;127.9337082;129.4;1/03/2001;ARAPA;X115035;9
3700;15.50470543;57.9;1/04/2001;ARAPA;X115035;9
3701;22.70230293;27;1/05/2001;ARAPA;X115035;9
3702;2.478125811;3.2;1/06/2001;ARAPA;X115035;9
3703;0.958906114;9.2;1/07/2001;ARAPA;X115035;9
3704;4.126644611;9;1/08/2001;ARAPA;X115035;9
3705;9.076595306;9.6;1/09/2001;ARAPA;X115035;9
3706;60.90002823;75.7;1/10/2001;ARAPA;X115035;9
3707;41.57742691;45.2;1/11/2001;ARAPA;X115035;9
3708;115.0666504;131.7;1/12/2001;ARAPA;X115035;9
3709;93.93811035;90.4;1/01/2002;ARAPA;X115035;9
3710;180.4213867;198.8;1/02/2002;ARAPA;X115035;9
3711;88.83782959;91.7;1/03/2002;ARAPA;X115035;9
3712;67.63543701;70.3;1/04/2002;ARAPA;X115035;9
3713;9.31385994;47.8;1/05/2002;ARAPA;X115035;9
3714;0.551501334;6.5;1/06/2002;ARAPA;X115035;9
3715;22.38786697;23.6;1/07/2002;ARAPA;X115035;9
3716;1.605561495;20.4;1/08/2002;ARAPA;X115035;9
3717;19.92669106;17.7;1/09/2002;ARAPA;X115035;9
3718;118.0805054;119.1;1/10/2002;ARAPA;X115035;9
3719;59.35809708;54.2;1/11/2002;ARAPA;X115035;9
3720;114.1970901;107.3;1/12/2002;ARAPA;X115035;9
3721;177.9828796;179.2;1/01/2003;ARAPA;X115035;9
3722;92.1761322;82.6;1/02/2003;ARAPA;X115035;9
3723;140.261734;145.8;1/03/2003;ARAPA;X115035;9
3724;33.83990479;37.7;1/04/2003;ARAPA;X115035;9
3725;8.067207336;7.8;1/05/2003;ARAPA;X115035;9
3726;9.663832664;11.4;1/06/2003;ARAPA;X115035;9
3727;0.248440325;;1/07/2003;ARAPA;X115035;9
3728;4.084128857;3.5;1/08/2003;ARAPA;X115035;9
3729;18.15497589;19.2;1/09/2003;ARAPA;X115035;9
3730;24.6487484;19.4;1/10/2003;ARAPA;X115035;9
3731;49.43248367;59.8;1/11/2003;ARAPA;X115035;9
3732;86.98260498;74.6;1/12/2003;ARAPA;X115035;9
3733;203.8178558;219;1/01/2004;ARAPA;X115035;9
3734;137.0106964;144.4;1/02/2004;ARAPA;X115035;9
3735;107.3450317;125.4;1/03/2004;ARAPA;X115035;9
3736;36.64836884;35.6;1/04/2004;ARAPA;X115035;9
3737;5.423665047;8.4;1/05/2004;ARAPA;X115035;9
3738;3.904993534;5.6;1/06/2004;ARAPA;X115035;9
3739;7.524709702;7.8;1/07/2004;ARAPA;X115035;9
3740;19.30151176;17.1;1/08/2004;ARAPA;X115035;9
3741;37.65802383;43.8;1/09/2004;ARAPA;X115035;9
3742;6.847878933;5.6;1/10/2004;ARAPA;X115035;9
3743;54.48854446;57.6;1/11/2004;ARAPA;X115035;9
3744;71.86708832;70.6;1/12/2004;ARAPA;X115035;9
3745;88.71979523;90;1/01/2005;ARAPA;X115035;9
3746;162.904953;154.8;1/02/2005;ARAPA;X115035;9
3747;84.84002686;83.8;1/03/2005;ARAPA;X115035;9
3748;25.32655525;20.5;1/04/2005;ARAPA;X115035;9
3749;0.74967587;1;1/05/2005;ARAPA;X115035;9
3750;0.13376911;;1/06/2005;ARAPA;X115035;9
3751;0.161774009;;1/07/2005;ARAPA;X115035;9
3752;2.067941666;5.2;1/08/2005;ARAPA;X115035;9
3753;19.52397346;22.8;1/09/2005;ARAPA;X115035;9
3754;65.82222748;60;1/10/2005;ARAPA;X115035;9
3755;65.89443207;68.2;1/11/2005;ARAPA;X115035;9
3756;118.0239868;126.8;1/12/2005;ARAPA;X115035;9
3757;139.3103333;131.8;1/01/2006;ARAPA;X115035;9
3758;49.40900803;42.4;1/02/2006;ARAPA;X115035;9
3759;61.36340714;55.2;1/03/2006;ARAPA;X115035;9
3760;27.66880417;28.4;1/04/2006;ARAPA;X115035;9
3761;0.27738145;;1/05/2006;ARAPA;X115035;9
3762;2.83117795;2.6;1/06/2006;ARAPA;X115035;9
3763;0.120258287;;1/07/2006;ARAPA;X115035;9
3764;1.961073637;1.4;1/08/2006;ARAPA;X115035;9
3765;17.35085297;19;1/09/2006;ARAPA;X115035;9
3766;61.7692337;67.6;1/10/2006;ARAPA;X115035;9
3767;67.09010315;67.4;1/11/2006;ARAPA;X115035;9
3768;82.1349411;80.6;1/12/2006;ARAPA;X115035;9
3769;78.1463089;77.8;1/01/2007;ARAPA;X115035;9
3770;62.3380127;58.8;1/02/2007;ARAPA;X115035;9
3771;167.2824707;158.8;1/03/2007;ARAPA;X115035;9
3772;100.2830734;98.2;1/04/2007;ARAPA;X115035;9
3773;14.72434521;15.8;1/05/2007;ARAPA;X115035;9
3774;1.437628508;1.8;1/06/2007;ARAPA;X115035;9
3775;1.46548593;1;1/07/2007;ARAPA;X115035;9
3776;1.208691716;1.2;1/08/2007;ARAPA;X115035;9
3777;49.75871277;59.8;1/09/2007;ARAPA;X115035;9
3778;18.66161919;17;1/10/2007;ARAPA;X115035;9
3779;65.97478485;68.3;1/11/2007;ARAPA;X115035;9
3780;76.96707916;81.8;1/12/2007;ARAPA;X115035;9
3781;146.4911957;146.2;1/01/2008;ARAPA;X115035;9
3782;76.90138245;74.9;1/02/2008;ARAPA;X115035;9
3783;54.37208176;53;1/03/2008;ARAPA;X115035;9
3784;0.594229996;;1/04/2008;ARAPA;X115035;9
3785;1.938437939;8.6;1/05/2008;ARAPA;X115035;9
3786;0.617088616;0.4;1/06/2008;ARAPA;X115035;9
3787;0.154308051;;1/07/2008;ARAPA;X115035;9
3788;0.381088108;;1/08/2008;ARAPA;X115035;9
3789;7.758965492;7.6;1/09/2008;ARAPA;X115035;9
3790;48.77514267;52.2;1/10/2008;ARAPA;X115035;9
3791;41.32959366;42.1;1/11/2008;ARAPA;X115035;9
3792;144.7820282;150.8;1/12/2008;ARAPA;X115035;9
3793;51.81859207;41.1;1/01/2009;ARAPA;X115035;9
3794;138.2842407;139.1;1/02/2009;ARAPA;X115035;9
3795;114.9369583;113;1/03/2009;ARAPA;X115035;9
3796;7.934526443;44.4;1/04/2009;ARAPA;X115035;9
3797;0.318833798;;1/05/2009;ARAPA;X115035;9
3798;0.133301049;;1/06/2009;ARAPA;X115035;9
3799;2.725539684;3.6;1/07/2009;ARAPA;X115035;9
3800;0.14056161;;1/08/2009;ARAPA;X115035;9
3801;11.43300724;11.6;1/09/2009;ARAPA;X115035;9
3802;33.35287476;35.2;1/10/2009;ARAPA;X115035;9
3803;84.26580811;82;1/11/2009;ARAPA;X115035;9
3804;107.3173065;113.5;1/12/2009;ARAPA;X115035;9
3805;120.2858582;105.8;1/01/2010;ARAPA;X115035;9
3806;161.5581665;181.8;1/02/2010;ARAPA;X115035;9
3807;58.91631699;55.4;1/03/2010;ARAPA;X115035;9
3808;33.97983932;35.7;1/04/2010;ARAPA;X115035;9
3809;11.34531021;10.8;1/05/2010;ARAPA;X115035;9
3810;0.164929003;;1/06/2010;ARAPA;X115035;9
3811;0.233749032;;1/07/2010;ARAPA;X115035;9
3812;0.125645503;;1/08/2010;ARAPA;X115035;9
3813;0.100032613;;1/09/2010;ARAPA;X115035;9
3814;19.76608849;17.7;1/10/2010;ARAPA;X115035;9
3815;18.42495346;16.1;1/11/2010;ARAPA;X115035;9
3816;105.5096436;111.4;1/12/2010;ARAPA;X115035;9
3817;80.03131866;90.8;1/01/2011;ARAPA;X115035;9
3818;186.662262;185.3;1/02/2011;ARAPA;X115035;9
3819;75.41202545;76.3;1/03/2011;ARAPA;X115035;9
3820;2.070650101;6.7;1/04/2011;ARAPA;X115035;9
3821;5.742365837;8.3;1/05/2011;ARAPA;X115035;9
3822;0.615861177;0.6;1/06/2011;ARAPA;X115035;9
3823;8.151272774;7.6;1/07/2011;ARAPA;X115035;9
3824;1.126813412;0.9;1/08/2011;ARAPA;X115035;9
3825;42.06263351;48.6;1/09/2011;ARAPA;X115035;9
3826;58.56896591;78.9;1/10/2011;ARAPA;X115035;9
3827;50.05680847;56.9;1/11/2011;ARAPA;X115035;9
3828;171.8370056;191.4;1/12/2011;ARAPA;X115035;9
3829;116.9446793;117.4;1/01/2012;ARAPA;X115035;9
3830;149.542572;154.9;1/02/2012;ARAPA;X115035;9
3831;101.1244125;98.5;1/03/2012;ARAPA;X115035;9
3832;60.51991653;53.6;1/04/2012;ARAPA;X115035;9
3833;0.189221412;;1/05/2012;ARAPA;X115035;9
3834;0.166061848;;1/06/2012;ARAPA;X115035;9
3835;0.058734667;;1/07/2012;ARAPA;X115035;9
3836;2.685456991;9.7;1/08/2012;ARAPA;X115035;9
3837;0.883893728;0.4;1/09/2012;ARAPA;X115035;9
3838;28.23311234;37.5;1/10/2012;ARAPA;X115035;9
3839;35.10972977;34.8;1/11/2012;ARAPA;X115035;9
3840;147.9692383;149;1/12/2012;ARAPA;X115035;9
3841;112.9020691;129.2;1/01/2013;ARAPA;X115035;9
3842;142.3878632;133.5;1/02/2013;ARAPA;X115035;9
3843;133.6400146;70.8;1/03/2013;ARAPA;X115035;9
3844;30.27093315;24.6;1/04/2013;ARAPA;X115035;9
3845;24.09339523;30.9;1/05/2013;ARAPA;X115035;9
3846;11.55288506;10.1;1/06/2013;ARAPA;X115035;9
3847;4.409965038;3.2;1/07/2013;ARAPA;X115035;9
3848;11.940835;11.9;1/08/2013;ARAPA;X115035;9
3849;17.21703339;12;1/09/2013;ARAPA;X115035;9
3850;50.27457428;45.5;1/10/2013;ARAPA;X115035;9
3851;37.1183548;34.2;1/11/2013;ARAPA;X115035;9
3852;141.0717621;144.8;1/12/2013;ARAPA;X115035;9
3853;117.8523712;115.4;1/01/2014;ARAPA;X115035;9
3854;91.5200119;93.5;1/02/2014;ARAPA;X115035;9
3855;63.93911743;64.2;1/03/2014;ARAPA;X115035;9
3856;25.89375305;20.1;1/04/2014;ARAPA;X115035;9
3857;2.066294909;1;1/05/2014;ARAPA;X115035;9
3858;0.292750418;;1/06/2014;ARAPA;X115035;9
3859;6.238892078;6.1;1/07/2014;ARAPA;X115035;9
3860;25.26935577;24.7;1/08/2014;ARAPA;X115035;9
3861;29.55871391;73.2;1/09/2014;ARAPA;X115035;9
3862;47.33204651;41;1/10/2014;ARAPA;X115035;9
3863;44.30504227;54.5;1/11/2014;ARAPA;X115035;9
3864;86.70308685;143.2;1/12/2014;ARAPA;X115035;9
3865;149.7521362;167.3;1/01/2015;ARAPA;X115035;9
3866;77.33924103;67.4;1/02/2015;ARAPA;X115035;9
3867;76.92497253;70.1;1/03/2015;ARAPA;X115035;9
3868;74.68911743;66.2;1/04/2015;ARAPA;X115035;9
3869;4.208075047;4.2;1/05/2015;ARAPA;X115035;9
3870;1.829140663;1.8;1/06/2015;ARAPA;X115035;9
3871;4.612715244;4;1/07/2015;ARAPA;X115035;9
3872;6.398721695;5.3;1/08/2015;ARAPA;X115035;9
3873;45.50969696;51.9;1/09/2015;ARAPA;X115035;9
3874;53.74188614;59.9;1/10/2015;ARAPA;X115035;9
3875;46.86154175;44.9;1/11/2015;ARAPA;X115035;9
3876;98.56847382;95.1;1/12/2015;ARAPA;X115035;9
3877;78.34953308;77.3;1/01/2016;ARAPA;X115035;9
3878;171.1800537;134.8;1/02/2016;ARAPA;X115035;9
3879;20.85684013;17.6;1/03/2016;ARAPA;X115035;9
3880;76.3686676;72;1/04/2016;ARAPA;X115035;9
3881;0.445581287;;1/05/2016;ARAPA;X115035;9
3882;0.712308705;1.3;1/06/2016;ARAPA;X115035;9
3883;11.84353447;11.9;1/07/2016;ARAPA;X115035;9
3884;8.795472145;9.1;1/08/2016;ARAPA;X115035;9
3885;17.03159142;6.1;1/09/2016;ARAPA;X115035;9
3886;29.26521683;19.9;1/10/2016;ARAPA;X115035;9
3887;21.99846077;17.8;1/11/2016;ARAPA;X115035;9
3888;81.41477966;52.5;1/12/2016;ARAPA;X115035;9
3889;256.852356;326;1/01/1981;HUANCANE;X115037;10
3890;113.9472504;104;1/02/1981;HUANCANE;X115037;10
3891;115.4458237;114.6;1/03/1981;HUANCANE;X115037;10
3892;56.92713928;83;1/04/1981;HUANCANE;X115037;10
3893;1.076516032;14.7;1/05/1981;HUANCANE;X115037;10
3894;0.329434365;0.1;1/06/1981;HUANCANE;X115037;10
3895;0;;1/07/1981;HUANCANE;X115037;10
3896;16.30422783;21.8;1/08/1981;HUANCANE;X115037;10
3897;28.31500816;33.6;1/09/1981;HUANCANE;X115037;10
3898;97.24104309;106.2;1/10/1981;HUANCANE;X115037;10
3899;49.13930893;45.8;1/11/1981;HUANCANE;X115037;10
3900;103.8343353;106.6;1/12/1981;HUANCANE;X115037;10
3901;180.0947571;175.2;1/01/1982;HUANCANE;X115037;10
3902;46.1668129;35.8;1/02/1982;HUANCANE;X115037;10
3903;107.4482803;112.8;1/03/1982;HUANCANE;X115037;10
3904;46.17386627;58;1/04/1982;HUANCANE;X115037;10
3905;0.276885927;1.2;1/05/1982;HUANCANE;X115037;10
3906;0.090249866;1.2;1/06/1982;HUANCANE;X115037;10
3907;0.158307076;;1/07/1982;HUANCANE;X115037;10
3908;4.104353905;4.2;1/08/1982;HUANCANE;X115037;10
3909;56.29118347;50.4;1/09/1982;HUANCANE;X115037;10
3910;51.18079376;39.2;1/10/1982;HUANCANE;X115037;10
3911;106.9702454;126.2;1/11/1982;HUANCANE;X115037;10
3912;52.34192657;48.2;1/12/1982;HUANCANE;X115037;10
3913;99.02475739;102.4;1/01/1983;HUANCANE;X115037;10
3914;51.56732941;48.4;1/02/1983;HUANCANE;X115037;10
3915;27.88200378;24.4;1/03/1983;HUANCANE;X115037;10
3916;35.43873596;37.2;1/04/1983;HUANCANE;X115037;10
3917;1.758763552;13.8;1/05/1983;HUANCANE;X115037;10
3918;1.233172178;1;1/06/1983;HUANCANE;X115037;10
3919;0.555282772;;1/07/1983;HUANCANE;X115037;10
3920;0.186407238;2.7;1/08/1983;HUANCANE;X115037;10
3921;18.12877083;44.7;1/09/1983;HUANCANE;X115037;10
3922;39.26071548;43;1/10/1983;HUANCANE;X115037;10
3923;25.87327766;35.8;1/11/1983;HUANCANE;X115037;10
3924;83.79618835;94.3;1/12/1983;HUANCANE;X115037;10
3925;212.1965179;190.4;1/01/1984;HUANCANE;X115037;10
